,n_image,lambda,dcor,dcov,mic,tic,pearson
0,1,-5.0,0.05801604522079911,107.20537725900765,0.033981292997902125,0.6649053082584396,-0.03828203209267847
1,1,-4.666666666666667,0.05801604522079911,107.20537725900765,0.033981292997902125,0.6649053082584396,-0.03828203209267847
2,1,-4.333333333333333,0.05801604522079911,107.20537725900765,0.033981292997902125,0.6649053082584396,-0.03828203209267847
3,1,-4.0,0.05801604522079911,107.20537725900765,0.033981292997902125,0.6649053082584396,-0.03828203209267847
4,1,-3.666666666666667,0.05801604522079911,107.20537725900765,0.033981292997902125,0.6649053082584396,-0.03828203209267847
5,1,-3.3333333333333335,0.05801604522079911,107.20537725900765,0.033981292997902125,0.6649053082584396,-0.03828203209267847
6,1,-3.0,0.05801604522079911,107.20537725900765,0.033981292997902125,0.6649053082584396,-0.03828203209267847
7,1,-2.666666666666667,0.05801604522079911,107.20537725900765,0.033981292997902125,0.6649053082584396,-0.03828203209267847
8,1,-2.3333333333333335,0.05801604522079911,107.20537725900765,0.033981292997902125,0.6649053082584396,-0.03828203209267847
9,1,-2.0,0.05801604522079911,107.20537725900765,0.033981292997902125,0.6649053082584396,-0.03828203209267847
10,1,-1.666666666666667,0.05801604522079911,107.20537725900765,0.033981292997902125,0.6649053082584396,-0.03828203209267847
11,1,-1.3333333333333335,0.05801604522079911,107.20537725900765,0.033981292997902125,0.6649053082584396,-0.03828203209267847
12,1,-1.0,0.05801604522079911,107.20537725900765,0.033981292997902125,0.6649053082584396,-0.03828203209267847
13,1,-0.666666666666667,0.05802774436868808,107.2213515446336,0.04551531581661071,1.2652257762529697,-0.03828824180917432
14,1,-0.3333333333333339,0.13245308570703923,212.84674185439349,0.22814223018153915,6.888444405276376,-0.1067218073202503
15,1,0.0,0.4141479721128464,624.979344953585,0.4813110768762298,17.429162172213687,-0.3236160916414369
16,1,0.33333333333333304,0.26432276603233246,346.8555900083283,0.26503605479860753,7.920596650993165,-0.2326675297936721
17,1,0.6666666666666661,0.5084467369933126,604.9525682172373,0.4757331795619313,15.594896747454099,0.389911441748737
18,1,1.0,1.0,1118.0692476619497,1.0000000000000002,41.33546405684484,1.0
19,1,1.333333333333333,0.6056355472700733,685.1785432510461,0.6281356171454843,20.930695708598744,0.43108652938582365
20,1,1.666666666666666,0.36621623673261516,429.8528104825849,0.46886061800404705,15.948855599648976,0.23792514014111404
21,1,2.0,0.21510987015992172,265.28027900810775,0.4839600982487739,15.972458671392703,0.0077982639794946925
22,1,2.333333333333333,0.18375681899236915,235.5586553928125,0.5146649101186083,15.101779419144597,-0.1022275214454096
23,1,2.666666666666666,0.2214311958884446,290.01873631106696,0.5423743458837528,13.80818889897681,-0.15201955606285095
24,1,3.0,0.2660034684773638,354.12019504079404,0.5069461642450528,12.960643155590734,-0.2089740229381052
25,1,3.333333333333332,0.3205868773567352,430.1923198199857,0.5437804240703299,12.791182759410987,-0.23764924344684804
26,1,3.666666666666666,0.3449936734729606,465.87880614390815,0.5001529984864301,12.504386538340988,-0.23134584285056647
27,1,4.0,0.3527324390627657,475.64769534598514,0.4641726127144706,11.894048627594966,-0.1966853594784543
28,1,4.333333333333332,0.341077804419631,462.3890056105968,0.4475604523022761,11.154712660101888,-0.17323605605117237
29,1,4.666666666666666,0.3247541642841801,443.3928751377233,0.40238715049908785,10.596239154408757,-0.1551818990572585
30,1,5.0,0.30820956001728883,424.7028104705347,0.37749804587096436,9.973180749083372,-0.14033585694419737
31,2,-5.0,0.0343067739429946,75.01761525236697,0.03460162379961953,0.7056682044922881,-0.020199363420661372
